id,factory_name,factory_code,date,po_number,style_number,color_code,ship_id,po_type,po_quantity,wip8_outputs,tqc3_pass_qty,wip8_po_status_increase,fg10_po_status_increase,fg14_po_status_increase,wip8_po_statu_completion_quantity,fg10_po_statu_completion_quantity,fg14_po_statu_completion_quantity
VN_BZ_20260516_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,168,168,168,129,94,1370,698,604
VN_BZ_20260516_VN_BZ-PO-0005_RED_SH09,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0005,ST006,RED,SH09,FOB,1000,57,57,57,33,19,1047,633,320
VN_BZ_20260516_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,167,167,167,96,40,469,320,139
VN_BZ_20260516_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,152,152,152,85,35,1335,894,465
VN_BZ_20260516_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,171,171,171,125,99,786,507,318
VN_BZ_20260516_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,93,93,-23,-15,-11,1794,1135,570
VN_BZ_20260516_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,115,115,115,87,56,1492,1040,558
VN_BZ_20260516_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,115,115,115,51,26,1298,737,378
VN_BZ_20260516_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,98,98,98,67,29,1485,863,504
VN_BZ_20260516_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,106,106,106,91,37,1666,1133,605
VN_BZ_20260516_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,104,104,104,76,26,713,455,212
VN_BZ_20260516_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,59,59,-37,-25,-19,1286,792,440
VN_BZ_20260516_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,69,69,69,58,24,1354,821,422
VN_BZ_20260516_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-16,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,199,199,199,134,43,1733,1186,562
VN_BZ_20260518_VN_BZ-PO-0002_WHT_SH08,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0002,ST005,WHT,SH08,FOB,1000,53,63,63,45,16,995,615,316
VN_BZ_20260518_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,122,122,122,83,48,1177,696,348
VN_BZ_20260518_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,61,61,-24,-11,-4,808,551,317
VN_BZ_20260518_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,169,169,169,131,48,1504,1025,513
VN_BZ_20260518_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,165,165,165,134,58,951,641,376
VN_BZ_20260518_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,169,169,169,79,59,1147,773,513
VN_BZ_20260518_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,118,118,118,102,75,1912,1237,645
VN_BZ_20260518_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,59,59,59,47,21,1357,784,399
VN_BZ_20260518_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,99,99,99,67,51,1584,930,555
VN_BZ_20260518_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,114,114,114,74,30,1911,1284,749
VN_BZ_20260518_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,110,110,110,78,49,1776,1211,654
VN_BZ_20260518_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,176,176,176,158,111,995,619,355
VN_BZ_20260518_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,49,49,49,39,26,762,494,238
VN_BZ_20260518_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-18,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,51,51,51,31,11,1405,852,433
VN_BZ_20260519_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,175,175,175,156,119,1545,854,723
VN_BZ_20260519_VN_BZ-PO-0002_WHT_SH08,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0002,ST005,WHT,SH08,FOB,1000,48,48,68,55,18,1063,670,334
VN_BZ_20260519_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,103,103,103,84,55,1280,780,403
VN_BZ_20260519_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,48,48,48,38,15,856,589,332
VN_BZ_20260519_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,178,178,178,102,70,647,422,209
VN_BZ_20260519_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,175,175,175,92,30,1679,1117,543
VN_BZ_20260519_VN_BZ-PO-0008_NVY_SH10,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0008,ST007,NVY,SH10,CMT,800,50,50,50,32,15,863,475,287
VN_BZ_20260519_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,161,161,161,135,47,1112,776,423
VN_BZ_20260519_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,118,108,108,81,27,1255,854,540
VN_BZ_20260519_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,97,97,117,72,37,2029,1309,682
VN_BZ_20260519_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,129,129,129,64,47,1621,1104,605
VN_BZ_20260519_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,119,119,119,70,54,1703,1000,609
VN_BZ_20260519_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,96,96,96,77,26,2007,1361,775
VN_BZ_20260519_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,109,109,109,50,26,1885,1261,680
VN_BZ_20260519_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,55,55,55,38,14,817,532,252
VN_BZ_20260519_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-19,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,44,44,44,34,14,1330,826,454
VN_BZ_20260520_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,48,48,48,40,22,904,629,354
VN_BZ_20260520_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,166,166,166,136,97,813,558,306
VN_BZ_20260520_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,160,160,160,77,50,1839,1194,593
VN_BZ_20260520_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,171,171,171,131,54,1283,907,477
VN_BZ_20260520_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,90,90,90,63,19,1345,917,559
VN_BZ_20260520_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,60,60,60,49,26,1763,1049,635
VN_BZ_20260520_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,117,117,117,56,34,2124,1417,809
VN_BZ_20260520_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,122,122,122,94,66,2007,1355,746
VN_BZ_20260520_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,155,155,155,122,49,1150,741,404
VN_BZ_20260520_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,47,47,47,41,16,1377,867,470
VN_BZ_20260520_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-20,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,158,158,158,122,81,1891,1308,643
VN_BZ_20260521_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,103,103,103,70,37,1648,924,760
VN_BZ_20260521_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,101,101,101,57,38,1381,837,441
VN_BZ_20260521_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,57,57,57,27,11,961,656,365
VN_BZ_20260521_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,162,162,162,85,37,2001,1279,630
VN_BZ_20260521_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,164,164,144,59,37,1427,966,514
VN_BZ_20260521_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,108,93,93,66,38,2122,1375,720
VN_BZ_20260521_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,67,67,67,35,23,1688,1139,628
VN_BZ_20260521_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,42,42,42,26,8,1805,1075,643
VN_BZ_20260521_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,117,117,117,50,16,2241,1467,825
VN_BZ_20260521_VN_BZ-PO-0016_NVY_SH06,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0016,ST004,NVY,SH06,FOB,1000,50,65,65,31,18,1073,675,337
VN_BZ_20260521_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,121,121,121,73,45,1271,814,449
VN_BZ_20260521_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,38,38,38,31,20,919,628,264
VN_BZ_20260521_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-21,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,171,171,171,109,41,2062,1417,684
VN_BZ_20260522_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,121,121,121,91,41,1769,1015,801
VN_BZ_20260522_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,100,100,100,45,18,1481,882,459
VN_BZ_20260522_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,55,55,55,24,15,1016,680,380
VN_BZ_20260522_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,174,174,174,139,76,987,697,382
VN_BZ_20260522_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,160,160,160,127,74,2161,1406,704
VN_BZ_20260522_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,99,99,99,83,52,1444,1000,611
VN_BZ_20260522_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,125,125,125,93,64,2247,1468,784
VN_BZ_20260522_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,58,58,58,48,24,1746,1187,652
VN_BZ_20260522_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,62,62,62,40,28,1419,824,427
VN_BZ_20260522_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,90,105,105,63,42,2112,1418,788
VN_BZ_20260522_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,106,106,106,76,46,1377,890,495
VN_BZ_20260522_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,57,57,57,32,20,874,564,272
VN_BZ_20260522_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-22,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,49,49,49,35,22,902,647,407
VN_BZ_20260523_VN_BZ-PO-0005_RED_SH09,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0005,ST006,RED,SH09,FOB,1000,52,52,52,37,20,1099,670,340
VN_BZ_20260523_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,173,173,173,109,57,1160,806,439
VN_BZ_20260523_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,115,115,135,57,33,1579,1057,644
VN_BZ_20260523_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,104,104,104,55,27,2351,1523,811
VN_BZ_20260523_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,59,59,59,31,22,1805,1218,674
VN_BZ_20260523_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,46,46,-25,-19,-14,1780,1056,629
VN_BZ_20260523_VN_BZ-PO-0019_TEA_SH10,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0019,ST007,TEA,SH10,FOB,800,45,45,45,36,11,919,600,283
VN_BZ_20260523_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,54,54,54,26,10,1431,893,480
VN_BZ_20260523_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,17,17,17,11,3,919,658,410
VN_BZ_20260523_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,54,54,54,39,14,1459,891,447
VN_BZ_20260523_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-23,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,162,162,162,118,50,2224,1535,734
VN_BZ_20260525_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,107,107,107,83,29,1876,1098,830
VN_BZ_20260525_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,171,171,171,123,39,1331,929,478
VN_BZ_20260525_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,187,187,187,144,72,2348,1550,776
VN_BZ_20260525_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,144,144,144,69,34,1571,1035,548
VN_BZ_20260525_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,121,121,121,98,31,1700,1155,675
VN_BZ_20260525_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,100,100,100,66,47,2451,1589,858
VN_BZ_20260525_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,62,62,62,41,30,1867,1259,704
VN_BZ_20260525_VN_BZ-PO-0015_NVY_SH06,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0015,ST004,NVY,SH06,CMT,3000,114,114,114,74,27,2355,1541,852
VN_BZ_20260525_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,103,103,103,75,25,1480,965,520
VN_BZ_20260525_VN_BZ-PO-0021_WHT_SH05,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0021,ST003,WHT,SH05,CMT,800,0,0,0,0,0,919,628,264
VN_BZ_20260525_VN_BZ-PO-0022_NVY_SH10,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0022,ST007,NVY,SH10,FOB,800,0,0,0,0,0,919,658,410
VN_BZ_20260525_VN_BZ-PO-0023_NVY_SH06,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0023,ST004,NVY,SH06,CMT,800,51,51,51,42,24,919,619,360
VN_BZ_20260525_VN_BZ-PO-0024_BLK_SH04,越南平政厂,VN_BZ,2026-05-25,VN_BZ-PO-0024,ST003,BLK,SH04,FOB,1500,62,62,62,38,13,1521,929,460
VN_BZ_20260526_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,86,101,101,76,57,1977,1174,887
VN_BZ_20260526_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,170,170,170,142,86,1501,1071,564
VN_BZ_20260526_VN_BZ-PO-0007_WHT_SH05,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0007,ST003,WHT,SH05,FOB,8000,166,166,166,148,84,2514,1698,860
VN_BZ_20260526_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,128,113,113,64,36,1684,1099,584
VN_BZ_20260526_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,42,42,42,37,21,1909,1296,725
VN_BZ_20260526_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,51,51,51,23,16,1470,847,443
VN_BZ_20260526_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,56,56,56,34,15,1836,1090,644
VN_BZ_20260526_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-26,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,124,134,134,115,58,2246,1533,846
VN_BZ_20260527_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,115,115,115,59,31,2092,1233,918
VN_BZ_20260527_VN_BZ-PO-0003_YLW_SH04,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0003,ST003,YLW,SH04,FOB,2000,119,119,119,104,31,1600,986,490
VN_BZ_20260527_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,167,182,182,103,63,1683,1174,627
VN_BZ_20260527_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,115,115,115,77,47,1799,1176,631
VN_BZ_20260527_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,64,64,64,38,25,1764,1193,700
VN_BZ_20260527_VN_BZ-PO-0014_GRN_SH03,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0014,ST002,GRN,SH03,CMT,2000,61,51,51,-29,27,1887,1061,671
VN_BZ_20260527_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,112,112,112,-6,32,2358,1527,878
VN_BZ_20260527_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,106,106,106,66,34,1586,1031,554
VN_BZ_20260527_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,55,55,55,34,20,1486,927,500
VN_BZ_20260527_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-27,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,169,169,169,126,46,2393,1661,780
VN_BZ_20260528_VN_BZ-PO-0001_NVY_SH10,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0001,ST007,NVY,SH10,CMT,3000,108,108,108,54,33,2200,1287,951
VN_BZ_20260528_VN_BZ-PO-0004_BLK_SH09,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0004,ST006,BLK,SH09,FOB,1000,61,61,61,28,19,1077,708,399
VN_BZ_20260528_VN_BZ-PO-0006_NVY_SH06,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0006,ST004,NVY,SH06,FOB,5000,144,144,144,-28,44,1827,1146,671
VN_BZ_20260528_VN_BZ-PO-0009_WHT_SH05,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0009,ST003,WHT,SH05,CMT,3000,108,108,108,63,30,1907,1239,661
VN_BZ_20260528_VN_BZ-PO-0010_GRY_SH06,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0010,ST004,GRY,SH06,CMT,2000,54,54,54,23,14,1818,1216,714
VN_BZ_20260528_VN_BZ-PO-0011_WHT_SH01,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0011,ST001,WHT,SH01,FOB,3000,55,55,55,41,12,2506,1630,870
VN_BZ_20260528_VN_BZ-PO-0012_GRY_SH06,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0012,ST004,GRY,SH06,FOB,2000,59,59,59,46,35,1968,1342,760
VN_BZ_20260528_VN_BZ-PO-0013_WHT_SH08,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0013,ST005,WHT,SH08,FOB,1500,46,46,46,19,9,1516,866,452
VN_BZ_20260528_VN_BZ-PO-0017_WHT_SH01,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0017,ST001,WHT,SH01,CMT,3000,104,104,104,44,29,2462,1571,907
VN_BZ_20260528_VN_BZ-PO-0018_BLU_SH03,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0018,ST002,BLU,SH03,CMT,2000,122,122,122,85,38,1708,1116,592
VN_BZ_20260528_VN_BZ-PO-0020_RED_SH02,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0020,ST001,RED,SH02,FOB,1500,51,51,51,27,19,1537,954,519
VN_BZ_20260528_VN_BZ-PO-0025_YLW_SH04,越南平政厂,VN_BZ,2026-05-28,VN_BZ-PO-0025,ST003,YLW,SH04,FOB,8000,168,168,168,148,51,2561,1809,831
